offering_id,name,hotel_class,region_id,type,region,locality
81757,San Pedro Inn and Suites Hotel,3.0,32655,hotel,CA,Los Angeles
1528623,Wilshire Motel,,32655,hotel,CA,Los Angeles
1963681,UCLA Guest House,,32655,hotel,CA,Los Angeles
223046,Miyako Hotel Los Angeles,3.0,32655,hotel,CA,Los Angeles
77708,BEST WESTERN PLUS Royal Palace Inn & Suites,2.5,32655,hotel,CA,Los Angeles
630945,Park Plaza Lodge Hotel,2.0,32655,hotel,CA,Los Angeles
82148,BEST WESTERN PLUS Carriage Inn,3.0,32655,hotel,CA,Los Angeles
84182,La Quinta Inn & Suites LAX,3.0,32655,hotel,CA,Los Angeles
77274,Hollywood Roosevelt Hotel - A Thompson Hotel,4.0,32655,hotel,CA,Los Angeles
2072559,The BLVD Hotel & Spa,3.5,32655,hotel,CA,Los Angeles
82656,Hilgard House Hotel,,32655,hotel,CA,Los Angeles
119443,The Westin Los Angeles Airport,4.0,32655,hotel,CA,Los Angeles
84167,Hilton Los Angeles Airport,3.5,32655,hotel,CA,Los Angeles
81765,Crowne Plaza Los Angeles Harbor Hotel,3.5,32655,hotel,CA,Los Angeles
656235,Custom Hotel,3.5,32655,hotel,CA,Los Angeles
77931,Holiday Inn Express Los Angeles-LAX Airport,2.5,32655,hotel,CA,Los Angeles
77874,The Westin Bonaventure Hotel & Suites,4.0,32655,hotel,CA,Los Angeles
77256,Days Inn Hollywood/Universal Studios,2.0,32655,hotel,CA,Los Angeles
82318,Tarzana Inn,,32655,hotel,CA,Los Angeles
84422,Sheraton Universal Hotel,3.5,32655,hotel,CA,Los Angeles
77232,Dunes Inn - Sunset,2.5,32655,hotel,CA,Los Angeles
223013,Beverly Hills Plaza Hotel,3.5,32655,hotel,CA,Los Angeles
133994,Coral Sands Motel,2.0,32655,hotel,CA,Los Angeles
76061,Crowne Plaza Beverly Hills,3.5,32655,hotel,CA,Los Angeles
272703,Hollywood Hills Hotel,,32655,hotel,CA,Los Angeles
124956,Figueroa Hotel,3.0,32655,hotel,CA,Los Angeles
82679,BEST WESTERN Woodland Hills Inn,3.0,32655,hotel,CA,Los Angeles
82636,Royal Palace Westwood,2.0,32655,hotel,CA,Los Angeles
673130,Hampton Inn & Suites Los Angeles/Sherman Oaks,2.5,32655,hotel,CA,Los Angeles
78037,Los Angeles Airport Marriott,3.5,32655,hotel,CA,Los Angeles
1456409,W Hollywood,4.0,32655,hotel,CA,Los Angeles
82150,Courtyard Los Angeles Sherman Oaks,3.0,32655,hotel,CA,Los Angeles
1782807,Hollywood Renaissance Suites,,32655,hotel,CA,Los Angeles
77917,Embassy Suites LAX North,3.5,32655,hotel,CA,Los Angeles
82650,Holiday Inn Express West Los Angeles,2.5,32655,hotel,CA,Los Angeles
76442,Hyatt Regency Century Plaza,4.0,32655,hotel,CA,Los Angeles
77944,Renaissance Los Angeles Airport Hotel,4.0,32655,hotel,CA,Los Angeles
82501,Venice Beach Suites & Hotel,2.0,32655,hotel,CA,Los Angeles
84453,Residence Inn by Marriott Beverly Hills,3.0,32655,hotel,CA,Los Angeles
76458,Ramada Chatsworth,2.5,32655,hotel,CA,Los Angeles
77243,BEST WESTERN PLUS Hollywood Hills Hotel,3.0,32655,hotel,CA,Los Angeles
77787,Luxe City Center Hotel,3.5,32655,hotel,CA,Los Angeles
507339,Venice On The Beach Hotel,2.0,32655,hotel,CA,Los Angeles
78046,Sheraton Gateway Los Angeles,3.5,32655,hotel,CA,Los Angeles
638765,InterContinental Los Angeles Century City,4.0,32655,hotel,CA,Los Angeles
621153,Villa Delle Stelle,,32655,hotel,CA,Los Angeles
119479,Farmer's Daughter Hotel,3.0,32655,hotel,CA,Los Angeles
84522,Hotel Angeleno,3.5,32655,hotel,CA,Los Angeles
78694,Hilton Los Angeles / Universal City,3.5,32655,hotel,CA,Los Angeles
84463,SLS Hotel at Beverly Hills,5.0,32655,hotel,CA,Los Angeles
77700,W Los Angeles - Westwood,4.0,32655,hotel,CA,Los Angeles
82686,Hilton Woodland Hills,3.5,32655,hotel,CA,Los Angeles
84440,Howard Johnson Inn & Suites - Reseda,2.0,32655,hotel,CA,Los Angeles
595476,Courtyard Los Angeles LAX/Century Boulevard,3.0,32655,hotel,CA,Los Angeles
224168,Loews Hollywood Hotel,4.0,32655,hotel,CA,Los Angeles
274223,Wilshire Crest Hotel,2.5,32655,hotel,CA,Los Angeles
78682,Beverly Garland's Holiday Inn,3.5,32655,hotel,CA,Los Angeles
77827,Luxe Sunset Boulevard Hotel,4.0,32655,hotel,CA,Los Angeles
119421,The Los Angeles Athletic Club,3.5,32655,hotel,CA,Los Angeles
84561,Orlando Hotel,3.5,32655,hotel,CA,Los Angeles
81170,"Hotel Erwin, a Joie de Vivre hotel",3.5,32655,hotel,CA,Los Angeles
1100791,JW Marriott Hotel Los Angeles at L.A. LIVE,4.0,32655,hotel,CA,Los Angeles
1049387,Holiday Inn Express Hotel & Suites Hollywood Walk of Fame,2.5,32655,hotel,CA,Los Angeles
77270,Hollywood Orchid Suites,2.0,32655,hotel,CA,Los Angeles
76083,Sofitel Los Angeles,4.5,32655,hotel,CA,Los Angeles
77775,Hotel Palomar Los Angeles - Westwood - a Kimpton Hotel,4.0,32655,hotel,CA,Los Angeles
1563899,"The Ritz-Carlton, Los Angeles",5.0,32655,hotel,CA,Los Angeles
77157,Rodeway Inn & Suites Pacific Coast Highway,2.0,32655,hotel,CA,Los Angeles
1439222,Jerry's Motel,,32655,hotel,CA,Los Angeles
2154898,Mr. C Beverly Hills,5.0,32655,hotel,CA,Los Angeles
249693,The Brentwood Inn,2.0,32655,hotel,CA,Los Angeles
77804,Omni Los Angeles at California Plaza,4.0,32655,hotel,CA,Los Angeles
111751,Hotel Bel-Air,5.0,32655,hotel,CA,Los Angeles
223041,Elan Hotel Los Angeles,3.0,32655,hotel,CA,Los Angeles
1858565,The Redbury,4.0,32655,hotel,CA,Los Angeles
84502,Magic Castle Hotel,3.0,32655,hotel,CA,Los Angeles
112052,The Mark,5.0,60763,hotel,NY,New York City
1485961,Andaz Wall Street,4.0,60763,hotel,NY,New York City
224214,The Bryant Park Hotel,4.0,60763,hotel,NY,New York City
1746459,The Nolitan Hotel,3.5,60763,hotel,NY,New York City
80092,Inn New York City,,60763,hotel,NY,New York City
1028569,Greenwich Hotel,4.5,60763,hotel,NY,New York City
1456416,Trump SoHo New York,5.0,60763,hotel,NY,New York City
1415127,The French Quarters Guest Apartments,,60763,hotel,NY,New York City
1888977,The Pearl Hotel,4.0,60763,hotel,NY,New York City
1572980,Crosby Street Hotel,4.0,60763,hotel,NY,New York City
1503474,Distrikt Hotel,3.5,60763,hotel,NY,New York City
93340,Hotel Elysee,4.0,60763,hotel,NY,New York City
99762,Hotel Giraffe,4.0,60763,hotel,NY,New York City
224221,Library Hotel,4.0,60763,hotel,NY,New York City
122020,Chelsea Pines Inn,,60763,hotel,NY,New York City
1510002,Hotel Palomar Philadelphia - a Kimpton Hotel,4.0,60795,hotel,PA,Philadelphia
102472,Hampton Inn Philadelphia International Airport,2.5,60795,hotel,PA,Philadelphia
122332,Ritz-Carlton Philadelphia,5.0,60795,hotel,PA,Philadelphia
96737,Radisson Plaza-Warwick Hotel Philadelphia,3.5,60795,hotel,PA,Philadelphia
102480,Doubletree by Hilton Philadelphia Center City,3.5,60795,hotel,PA,Philadelphia
96705,Holiday Inn Express Philadelphia Midtown,2.5,60795,hotel,PA,Philadelphia
249126,The Inn At The Union League,,60795,hotel,PA,Philadelphia
112145,Sheraton Philadelphia Society Hill Hotel,4.0,60795,hotel,PA,Philadelphia
96712,Latham Hotel,3.5,60795,hotel,PA,Philadelphia
102463,Courtyard Philadelphia Downtown,3.0,60795,hotel,PA,Philadelphia
102550,Chestnut Hill Hotel,,60795,hotel,PA,Philadelphia
112132,Loews Philadelphia Hotel,4.0,60795,hotel,PA,Philadelphia
224279,Hampton Inn Philadelphia Convention Center,3.0,60795,hotel,PA,Philadelphia
220059,Westin Philadelphia,4.0,60795,hotel,PA,Philadelphia
112136,Penn's View Hotel,3.0,60795,hotel,PA,Philadelphia
1479774,Le Meridien Philadelphia,4.0,60795,hotel,PA,Philadelphia
102510,Hyatt at the Bellevue,4.0,60795,hotel,PA,Philadelphia
220057,Four Points by Sheraton Philadelphia Airport,3.0,60795,hotel,PA,Philadelphia
102492,Rodeway Inn Center City,2.0,60795,hotel,PA,Philadelphia
122337,Parker-Spruce Hotel,,60795,hotel,PA,Philadelphia
1778574,Skyview Plaza Hotel & Suites,2.5,60795,hotel,PA,Philadelphia
96684,Days Inn Philadelphia - Roosevelt Boulevard,1.5,60795,hotel,PA,Philadelphia
1861737,North American Motor Inns,2.0,60795,hotel,PA,Philadelphia
122335,Roosevelt Inn,,60795,hotel,PA,Philadelphia
102509,Penn Tower Hotel,,60795,hotel,PA,Philadelphia
1164882,Ramada Philadelphia,2.0,60795,hotel,PA,Philadelphia
74370,BEST WESTERN Center City Hotel,2.5,60795,hotel,PA,Philadelphia
96715,Microtel Inn & Suites by Wyndham Philadelphia Airport,2.0,60795,hotel,PA,Philadelphia
102495,Extended Stay America - Philadelphia - Airport - Bartram Ave.,2.5,60795,hotel,PA,Philadelphia
96730,Society Hill Hotel,,60795,hotel,PA,Philadelphia
142181,Comfort Inn Downtown/Historic Area,2.5,60795,hotel,PA,Philadelphia
102503,Residence Inn Philadelphia Airport,3.0,60795,hotel,PA,Philadelphia
115448,Travelodge Philadelphia Convention Center,2.0,60795,hotel,PA,Philadelphia
102542,Courtyard by Marriott Philadelphia Airport,3.0,60795,hotel,PA,Philadelphia
271793,Hilton Philadelphia City Avenue,3.5,60795,hotel,PA,Philadelphia
220058,Sheraton Suites Philadelphia Airport,3.5,60795,hotel,PA,Philadelphia
102537,Fairfield Inn Philadelphia Airport,2.5,60795,hotel,PA,Philadelphia
96721,Renaissance Philadelphia Airport,4.0,60795,hotel,PA,Philadelphia
102519,Holiday Inn Philadelphia Stadium,3.0,60795,hotel,PA,Philadelphia
102707,Sheraton Philadelphia University City Hotel,3.5,60795,hotel,PA,Philadelphia
96726,Four Points by Sheraton Philadelphia Northeast,3.0,60795,hotel,PA,Philadelphia
1176615,Four Points by Sheraton Philadelphia City Center,3.0,60795,hotel,PA,Philadelphia
112137,Hilton Philadelphia Airport,3.5,60795,hotel,PA,Philadelphia
115444,Philadelphia Airport Marriott,3.5,60795,hotel,PA,Philadelphia
96688,Embassy Suites Philadelphia - Center City,3.5,60795,hotel,PA,Philadelphia
1022889,aloft Philadelphia Airport,3.0,60795,hotel,PA,Philadelphia
96698,Crowne Plaza Philadelphia West,3.5,60795,hotel,PA,Philadelphia
125307,Sonesta Hotel Philadelphia,3.5,60795,hotel,PA,Philadelphia
112129,Holiday Inn Hotel Historic District Philadelphia,3.0,60795,hotel,PA,Philadelphia
102710,Sheraton Philadelphia Downtown Hotel,3.5,60795,hotel,PA,Philadelphia
217682,Club Quarters,3.5,60795,hotel,PA,Philadelphia
225275,Conwell Inn,2.5,60795,hotel,PA,Philadelphia
123541,Hilton Garden Inn Philadelphia Center City,3.0,60795,hotel,PA,Philadelphia
96686,Embassy Suites Philadelphia - Airport,3.5,60795,hotel,PA,Philadelphia
247008,Residence Inn Philadelphia Center City,3.0,60795,hotel,PA,Philadelphia
96711,Hyatt Regency Philadelphia at Penn's Landing,4.0,60795,hotel,PA,Philadelphia
102466,Philadelphia Marriott Downtown,3.5,60795,hotel,PA,Philadelphia
122325,The Windsor Suites,3.0,60795,hotel,PA,Philadelphia
112134,Omni Hotel at Independence Park,4.0,60795,hotel,PA,Philadelphia
483277,Homewood Suites Philadelphia - City Ave,3.0,60795,hotel,PA,Philadelphia
112124,Four Seasons Hotel Philadelphia,5.0,60795,hotel,PA,Philadelphia
74363,BEST WESTERN PLUS Independence Park Hotel,3.0,60795,hotel,PA,Philadelphia
122343,Sofitel Philadelphia Hotel,4.0,60795,hotel,PA,Philadelphia
662409,AKA Rittenhouse Square,,60795,hotel,PA,Philadelphia
499019,Morris House Hotel,3.0,60795,hotel,PA,Philadelphia
1091941,The Independent,3.0,60795,hotel,PA,Philadelphia
224280,Hilton Inn at Penn,4.0,60795,hotel,PA,Philadelphia
122315,Alexander Inn,,60795,hotel,PA,Philadelphia
226730,"Rittenhouse 1715, A Boutique Hotel",4.0,60795,hotel,PA,Philadelphia
3186945,Homewood Suites University City,3.0,60795,hotel,PA,Philadelphia
96735,The Rittenhouse Hotel,5.0,60795,hotel,PA,Philadelphia
3226761,Hotel Monaco Philadelphia,4.0,60795,hotel,PA,Philadelphia
73943,Royal Palms Resort and Spa,5.0,31310,hotel,AZ,Phoenix
258651,Hotel Valencia Riverwalk,4.0,60956,hotel,TX,San Antonio
1236032,Drury Inn & Suites Near La Cantera Parkway,3.0,60956,hotel,TX,San Antonio
99458,Omni La Mansion del Rio,4.0,60956,hotel,TX,San Antonio
123559,Drury Inn & Suites Riverwalk,3.0,60956,hotel,TX,San Antonio
2340364,Microtel Inn & Suites by Wyndham San Antonio/Near SeaWorld/Lackland AFB,2.0,60956,hotel,TX,San Antonio
1732285,Embassy Suites Riverwalk,3.5,60956,hotel,TX,San Antonio
1200768,"Country Inn & Suites By Carlson San Antonio Airport, TX",3.0,60956,hotel,TX,San Antonio
611291,Hampton Inn & Suites San Antonio-Airport,2.5,60956,hotel,TX,San Antonio
2151543,Springhill Suites by Marriott San Antonio Downtown / Alamo Plaza,3.0,60956,hotel,TX,San Antonio
99455,Hyatt Regency San Antonio,4.0,60956,hotel,TX,San Antonio
1438859,Courtyard San Antonio SeaWorld/Westover Hills,3.0,60956,hotel,TX,San Antonio
1674220,Comfort Suites San Antonio NW Near Six Flags,2.5,60956,hotel,TX,San Antonio
1353074,Four Points by Sheraton San Antonio Northwest,3.0,60956,hotel,TX,San Antonio
570285,Hotel Contessa,4.0,60956,hotel,TX,San Antonio
268157,Residence Inn San Diego Mission Valley,3.0,60750,hotel,CA,San Diego
658421,The Pearl Hotel,3.0,60750,hotel,CA,San Diego
1147616,"Palomar San Diego, A Kimpton Hotel",4.5,60750,hotel,CA,San Diego
665258,Hard Rock Hotel San Diego,4.0,60750,hotel,CA,San Diego
112279,Sommerset Suites Hotel,2.0,60750,hotel,CA,San Diego
80251,Ocean Park Inn,2.5,60750,hotel,CA,San Diego
268158,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,2.5,60750,hotel,CA,San Diego
82868,Courtyard by Marriott San Diego Downtown,3.0,60750,hotel,CA,San Diego
79868,Bay Club Hotel & Marina,3.0,60750,hotel,CA,San Diego
79954,BEST WESTERN PLUS Island Palms Hotel & Marina,3.0,60750,hotel,CA,San Diego
287392,Omni San Diego Hotel,4.0,60750,hotel,CA,San Diego
80255,Old Town Inn,2.5,60750,hotel,CA,San Diego
80668,The US Grant,5.0,60750,hotel,CA,San Diego
482154,Hotel Solamar - a Kimpton Hotel,4.0,60750,hotel,CA,San Diego
218770,Rancho Bernardo Inn,4.0,60750,hotel,CA,San Diego
80219,Manchester Grand Hyatt San Diego,4.0,60750,hotel,CA,San Diego
80232,San Diego Marriott Mission Valley,3.5,60750,hotel,CA,San Diego
217273,DoubleTree by Hilton Golf Resort San Diego,3.5,60750,hotel,CA,San Diego
235416,Staybridge Suites San Diego - Sorrento Mesa,3.0,60750,hotel,CA,San Diego
80131,Crowne Plaza Hotel San Diego - Mission Valley,3.5,60750,hotel,CA,San Diego
79913,BEST WESTERN PLUS Hacienda Hotel Old Town,3.0,60750,hotel,CA,San Diego
80588,Vagabond Inn - San Diego Airport Marina,2.0,60750,hotel,CA,San Diego
218939,Courtyard by Marriott Rancho Bernardo,3.0,60750,hotel,CA,San Diego
79985,Holiday Inn Express San Diego Airport - Old Town,2.0,60750,hotel,CA,San Diego
83500,Pacific Shores Inn,2.5,60750,hotel,CA,San Diego
223026,Hilton San Diego Gaslamp Quarter,3.5,60750,hotel,CA,San Diego
83637,Holiday Inn Express Sea World,2.5,60750,hotel,CA,San Diego
80154,Holiday Inn San Diego - Mission Valley,3.0,60750,hotel,CA,San Diego
119721,Hilton San Diego Resort & Spa,4.0,60750,hotel,CA,San Diego
119733,Hampton Inn San Diego/Del Mar,2.5,60750,hotel,CA,San Diego
80138,Four Points by Sheraton San Diego Downtown,3.0,60750,hotel,CA,San Diego
247027,Extended Stay America - San Diego - Mission Valley - Stadium,2.0,60750,hotel,CA,San Diego
226611,Motel 6 San Diego Downtown,,60750,hotel,CA,San Diego
224497,Holiday Inn Express Mira Mesa,2.5,60750,hotel,CA,San Diego
80360,Days Inn San Diego Downtown/Convention Center,,60750,hotel,CA,San Diego
79921,BEST WESTERN PLUS San Diego / Miramar Hotel,2.5,60750,hotel,CA,San Diego
225848,WorldMark San Diego - Mission Valley,,60750,hotel,CA,San Diego
119780,Beach Haven Inn,2.0,60750,hotel,CA,San Diego
80570,San Diego Days Inn (Hollister),2.0,60750,hotel,CA,San Diego
78152,La Quinta Inn San Diego Scripps Poway,2.0,60750,hotel,CA,San Diego
80033,San Diego - Days Inn Harbor View / Airport / Convention Ctr,2.0,60750,hotel,CA,San Diego
80019,BEST WESTERN Mission Bay Inn,2.5,60750,hotel,CA,San Diego
82443,Kona Kai Resort,3.0,60750,hotel,CA,San Diego
80192,Howard Johnson Express Inn - San Diego,2.0,60750,hotel,CA,San Diego
119762,Harborview Inn and Suites,2.0,60750,hotel,CA,San Diego
80615,Motel 6 - San Diego Airport/Harbor,,60750,hotel,CA,San Diego
119726,Super 8 San Diego/South Bay,2.0,60750,hotel,CA,San Diego
226602,E-Z 8 Motel Old Town,,60750,hotel,CA,San Diego
80244,Mission Valley Resort,3.0,60750,hotel,CA,San Diego
258654,Ocean Beach Cottages,,60750,hotel,CA,San Diego
80280,Days Inn Mission Valley,2.0,60750,hotel,CA,San Diego
115612,Mission Bay Motel,,60750,hotel,CA,San Diego
1201989,San Diego Downtown Lodge,2.0,60750,hotel,CA,San Diego
80249,Motel 6 San Diego North,,60750,hotel,CA,San Diego
123716,Howard Johnson Inn - San Diego,2.0,60750,hotel,CA,San Diego
266324,Quality Inn,2.0,60750,hotel,CA,San Diego
80276,Quality Inn Airport SeaWorld Area,2.0,60750,hotel,CA,San Diego
80246,Motel 6 San Diego Hotel Circle,,60750,hotel,CA,San Diego
83489,Super 8 Motel San Diego / Sea World,2.0,60750,hotel,CA,San Diego
226601,Heritage Inn - Sea World San Diego,2.0,60750,hotel,CA,San Diego
83092,Quality Inn San Diego,2.0,60750,hotel,CA,San Diego
83372,Bay Inn and Suites,2.0,60750,hotel,CA,San Diego
1104554,Mission Bay RV Resort,,60750,hotel,CA,San Diego
80350,Ramada Plaza,3.0,60750,hotel,CA,San Diego
590139,Hotel Occidental,2.0,60750,hotel,CA,San Diego
112280,Surfer Beach Hotel,3.0,60750,hotel,CA,San Diego
119755,Extended Stay America - San Diego - Mission Valley,2.0,60750,hotel,CA,San Diego
79880,California Suites Hotel,2.0,60750,hotel,CA,San Diego
80014,Days Inn & Suites - Sea World/Airport,2.0,60750,hotel,CA,San Diego
119748,Premier Inns Mission Valley,,60750,hotel,CA,San Diego
79977,Comfort Inn & Suites Hotel Circle / SeaWorld,2.5,60750,hotel,CA,San Diego
650054,Porto Vista Hotel,3.0,60750,hotel,CA,San Diego
80004,Comfort Suites Mission Valley,2.5,60750,hotel,CA,San Diego
82436,Travelodge San Diego Downtown Convention Center,2.0,60750,hotel,CA,San Diego
119735,Good Nite Inn Sea World,2.0,60750,hotel,CA,San Diego
80094,BEST WESTERN Golden Triangle Inn,2.0,60750,hotel,CA,San Diego
83575,Wyndham Garden San Diego near SeaWorld,3.0,60750,hotel,CA,San Diego
80530,Four Points by Sheraton San Diego,3.0,60750,hotel,CA,San Diego
80189,Travelodge San Diego Mission Valley,2.0,60750,hotel,CA,San Diego
254300,J Street Inn,,60750,hotel,CA,San Diego
266323,Comfort Inn At The Harbor,2.0,60750,hotel,CA,San Diego
80096,Diamond Head Inn,2.0,60750,hotel,CA,San Diego
83958,Residence Inn San Diego Sorrento Mesa/Sorrento Valley,3.0,60750,hotel,CA,San Diego
1109434,Cabrillo Inn & Suites Airport,2.0,60750,hotel,CA,San Diego
82688,Ramada Mission Valley / SDSU,2.0,60750,hotel,CA,San Diego
1451746,Pacific View Inn,2.0,60750,hotel,CA,San Diego
224494,"Red Roof Inn - Pacific Beach, San Diego",2.0,60750,hotel,CA,San Diego
272663,Ocean Villa Inn,,60750,hotel,CA,San Diego
1647864,Ebony Inn Motel,,60750,hotel,CA,San Diego
80311,Sheraton Mission Valley San Diego Hotel,3.5,60750,hotel,CA,San Diego
585279,Island Inn,,60750,hotel,CA,San Diego
280605,BEST WESTERN Plus Cabrillo Garden Inn,3.5,60750,hotel,CA,San Diego
623586,The Keating Hotel by Pininfarina,4.0,60750,hotel,CA,San Diego
226623,Americas Best Value Inn - San Diego Downtown,2.0,60750,hotel,CA,San Diego
79942,BEST WESTERN Seven Seas,3.0,60750,hotel,CA,San Diego
240889,DoubleTree by Hilton Hotel San Diego - Hotel Circle,3.5,60750,hotel,CA,San Diego
83322,Quality Suites Otay Mesa,2.5,60750,hotel,CA,San Diego
80291,Doubletree Hotel San Diego Downtown,3.5,60750,hotel,CA,San Diego
119746,Point Loma Inn,1.0,60750,hotel,CA,San Diego
223025,Ramada Inn & Suites Gaslamp/Convention Center,3.0,60750,hotel,CA,San Diego
80011,Courtyard by Marriott San Diego Sorrento Mesa/La Jolla,3.0,60750,hotel,CA,San Diego
226612,Rodeway Inn Mission Valley,2.0,60750,hotel,CA,San Diego
83895,Comfort Suites I-15 Miramar,2.5,60750,hotel,CA,San Diego
224353,Hampton Inn San Diego - Downtown,2.5,60750,hotel,CA,San Diego
119716,La Pensione,,60750,hotel,CA,San Diego
119753,Americas Best Value Inn Loma Lodge,,60750,hotel,CA,San Diego
141999,Ramada Limited - San Diego,2.0,60750,hotel,CA,San Diego
80580,Holiday Inn Express San Diego Sea World - Beach Area,2.5,60750,hotel,CA,San Diego
83259,Ramada Inn and Conference Center Qualcomm Stadium,2.5,60750,hotel,CA,San Diego
80161,Holiday Inn Express San Diego N - Rancho Bernardo,3.0,60750,hotel,CA,San Diego
80167,Holiday Inn San Diego - On The Bay,3.0,60750,hotel,CA,San Diego
80106,Pacific Inn Hotel & Suites,2.0,60750,hotel,CA,San Diego
76741,Hilton San Diego Mission Valley,3.5,60750,hotel,CA,San Diego
80618,Lafayette Hotel,3.0,60750,hotel,CA,San Diego
83711,HYATT house San Diego/Sorrento Mesa,3.0,60750,hotel,CA,San Diego
81797,BEST WESTERN Americana Inn,2.0,60750,hotel,CA,San Diego
119742,Western Inn & Suites,2.0,60750,hotel,CA,San Diego
80423,Sheraton Suites San Diego,3.5,60750,hotel,CA,San Diego
224490,PB Surf Beachside Inn,2.5,60750,hotel,CA,San Diego
223776,San Diego Marriott Del Mar,3.5,60750,hotel,CA,San Diego
79930,BEST WESTERN Yacht Harbor Hotel,2.5,60750,hotel,CA,San Diego
80223,Kings Inn Hotel,2.5,60750,hotel,CA,San Diego
80593,Marina Inn and Suites,2.0,60750,hotel,CA,San Diego
82478,Ramada San Diego Airport,2.0,60750,hotel,CA,San Diego
224242,Extended Stay America - San Diego - Hotel Circle,2.0,60750,hotel,CA,San Diego
80193,Hyatt Regency Mission Bay,4.0,60750,hotel,CA,San Diego
556822,Days Hotel - Hotel Circle by SeaWorld,3.0,60750,hotel,CA,San Diego
119710,Comfort Inn Gaslamp / Convention Center,2.5,60750,hotel,CA,San Diego
501297,Howard Johnson Inn - San Diego Sea World / Airport,2.0,60750,hotel,CA,San Diego
80643,Hilton San Diego Airport/Harbor Island,3.0,60750,hotel,CA,San Diego
285427,La Quinta Inn San Diego Mission Valley,2.5,60750,hotel,CA,San Diego
80266,Inn at the Park,3.0,60750,hotel,CA,San Diego
194176,Courtyard by Marriott San Diego Mission Valley/Hotel Circle,3.0,60750,hotel,CA,San Diego
80582,The Horton Grand Hotel and Suites,3.0,60750,hotel,CA,San Diego
218778,Courtyard San Diego Old Town,3.0,60750,hotel,CA,San Diego
218777,Holiday Inn San Diego-Bayside,3.0,60750,hotel,CA,San Diego
80198,Hyatt Regency La Jolla,4.0,60750,hotel,CA,San Diego
80133,Handlery Hotel San Diego,3.0,60750,hotel,CA,San Diego
119729,Americas Best Value Padre Trail Inn,2.0,60750,hotel,CA,San Diego
80067,Quality Inn I-15 Miramar,2.0,60750,hotel,CA,San Diego
602719,Rodeway Inn Pacific Beach,2.0,60750,hotel,CA,San Diego
